frame_index,exercise,rep_id,is_form_ok,angles
274,none,0,True,"{'knee': np.float64(166.3331835758262), 'elbow': np.float64(171.39161669137505)}"
275,none,0,True,"{'knee': np.float64(168.10830903818356), 'elbow': np.float64(173.56247975216388)}"
276,none,0,True,"{'knee': np.float64(161.90373765987394), 'elbow': np.float64(177.1496799756621)}"
277,none,0,True,"{'knee': np.float64(163.94674045354745), 'elbow': np.float64(178.17822493030155)}"
278,none,0,True,"{'knee': np.float64(177.2801313896859), 'elbow': np.float64(178.46104838156398)}"
279,none,0,True,"{'knee': np.float64(172.5666584015205), 'elbow': np.float64(175.78898573441154)}"
280,none,0,True,"{'knee': np.float64(174.3575728542472), 'elbow': np.float64(176.74465644713496)}"
281,none,0,True,"{'knee': np.float64(166.27310840261754), 'elbow': np.float64(179.12704473213887)}"
282,none,0,True,"{'knee': np.float64(174.78354335953563), 'elbow': np.float64(179.26546874203652)}"
283,none,0,True,"{'knee': np.float64(176.79111522770074), 'elbow': np.float64(179.5133531047086)}"
284,none,0,True,"{'knee': np.float64(175.14874284462775), 'elbow': np.float64(179.9140102302427)}"
285,none,0,True,"{'knee': np.float64(178.5446721329946), 'elbow': np.float64(178.95141011393042)}"
286,none,0,True,"{'knee': np.float64(176.7336656925542), 'elbow': np.float64(179.4008513495677)}"
287,none,0,True,"{'knee': np.float64(164.72214938799289), 'elbow': np.float64(179.86374394410916)}"
288,none,0,True,"{'knee': np.float64(162.83945871407371), 'elbow': np.float64(179.57221778094305)}"
289,none,0,True,"{'knee': np.float64(163.64599458743137), 'elbow': np.float64(179.86715146145806)}"
290,none,0,True,"{'knee': np.float64(166.5215588394629), 'elbow': np.float64(179.38270116443897)}"
